seed,n_x,epoch,elapsed_sec,train_loss,val_loss,test_nrmse
1,2,20,189.90419299999485,0.0025906361115630716,0.002782508684322238,0.05864492416381836
1,2,21,199.36111449998862,0.0031907740419476545,0.002556704240851104,0.05511263847351074
1,2,22,208.87339539999084,0.001779375222130594,0.001308953098487109,0.04099028110504151
1,2,23,218.18617449999147,0.0014523224540012466,0.0013289899798110127,0.040606331825256345
1,2,24,227.56446110000252,0.0034949621053370224,0.013207858800888062,0.1289993381500244
1,2,25,236.94220359998872,0.005451088125648146,0.0011953815352171659,0.03912816762924194
1,2,26,246.30550930000027,0.0018373164533510465,0.0018715307349339127,0.04806557655334473
1,2,27,255.59603809998953,0.0015963182456537404,0.001152215339243412,0.03796162366867065
1,2,28,264.9921502999932,0.0015459402559579096,0.0011473893886432053,0.038043534755706786
1,2,29,274.6530911000009,0.0014379711541220206,0.0010502857388928533,0.03646861791610718
1,2,30,284.19252319999214,0.0026506778720596976,0.006430405052378773,0.08707193374633788
1,2,31,293.82514079999237,0.0052671532294797626,0.0012516269809566439,0.03970569849014282
1,2,32,303.5631277999928,0.0013618617191572082,0.0010172220994718374,0.03631291389465332
1,2,33,312.9142281999957,0.0012381186983971434,0.001153225335292518,0.0381406307220459
1,2,34,322.30066429999715,0.0015024731083857741,0.0021766185527667403,0.05279707908630371
1,2,35,331.63740219999454,0.004280828833791681,0.008475436642766,0.09745657920837403
1,2,36,341.0552180999948,0.0020257910443681544,0.001007820083759725,0.03565641164779663
1,2,37,350.4228875999979,0.0013445859632073816,0.0010219780262559653,0.0358270788192749
1,2,38,359.92831409999053,0.003121862092732706,0.0058379243593662975,0.08404226303100586
1,2,39,369.35538789999555,0.0030887995195702056,0.0014429291943088174,0.04182252883911133
1,2,40,378.6677653999941,0.0015367248984561725,0.0014675481477752327,0.04381267547607422
1,2,41,387.90792139999394,0.0013831014300442555,0.002559423283673823,0.05620849132537842
1,2,42,397.2118214999937,0.0024456751707475632,0.0025005457457154988,0.05627173900604248
1,2,43,406.69376919999195,0.0019287498990624126,0.0011160386027768254,0.0373877763748169
1,2,44,416.21031689998927,0.001117691720454869,0.0008820021408610046,0.03339303970336914
1,2,45,425.59072279999964,0.0025046090145637704,0.003555634990334511,0.06679513931274414
1,2,46,434.95477359999495,0.0020171087817288935,0.0010278318193741142,0.03587810039520264
1,2,47,444.4281895000022,0.002288739972176369,0.0020430994452908637,0.05054756641387939
1,2,48,454.0355927999917,0.002631582018114965,0.0022146953037008644,0.05376428127288818
1,2,49,463.4584701999993,0.0019646497358652678,0.001872860873118043,0.04729753494262695
1,2,50,472.8391002999997,0.004419763379370455,0.002819649619050324,0.05948732852935791
1,2,51,482.4315962999972,0.0018837297830032185,0.0012784324702806772,0.04014386653900146
1,2,52,491.8689207999996,0.0010798430580920963,0.0008200308657251298,0.03247044086456299
1,2,53,501.2303501999995,0.0011659855544249613,0.0032944674137979748,0.06338382244110108
1,2,54,510.6085605999979,0.0020439987764058806,0.0014274605782702565,0.04190303802490234
1,2,55,520.1131733999937,0.0018565100075317207,0.0017592209856957196,0.04527158737182617
1,2,56,529.6615969999984,0.0013713049583285201,0.0019120563287287951,0.04904129981994629
1,2,57,539.0407825000002,0.002354852032360875,0.0020767284790053965,0.049180850982666016
1,2,58,548.5168758999935,0.001304559817072004,0.003024719492532313,0.05835176944732666
1,2,59,558.060759999993,0.002429423642090776,0.0008775926544331014,0.03344567775726318
1,2,60,567.5055016999977,0.0010069905970753593,0.0005864626553375274,0.027391209602355956
2,2,0,0.0,nan,1.7170268774032593,1.4864186096191405
2,2,1,12.555769899990992,0.5751504505222494,0.04936050772666931,0.24350179672241212
2,2,2,21.951243999996223,0.0501886013133282,0.01815878916531801,0.14772892951965333
2,2,3,31.358330000002752,0.020764969543299892,0.01280838754028082,0.13014863014221192
2,2,4,40.85222800000338,0.02008481363935227,0.013886631466448307,0.13052962303161622
2,2,5,50.386106299993116,0.013883524299175902,0.007490372378379106,0.09666205406188964
2,2,6,59.969805100001395,0.013993144765580919,0.006116113997995854,0.09041521072387695
2,2,7,69.44185469999502,0.009628149511461908,0.006009906623512506,0.08820563316345215
2,2,8,78.86980329999642,0.01109418125865473,0.005308302026242018,0.08473697662353516
2,2,9,88.29473049999797,0.007203883787786419,0.00442096758633852,0.07734835624694825
2,2,10,97.72855410000193,0.013081139810806648,0.0069009274244308475,0.09230280876159667
2,2,11,107.1212366999971,0.005400019422681494,0.00969362175092101,0.111824369430542
2,2,12,116.57517339999322,0.008119880401698703,0.014578192308545113,0.13742316246032715
2,2,13,126.03944259999844,0.0075579096870073545,0.002320042112842202,0.05570811271667481
2,2,14,135.40679799999634,0.005017936536618931,0.002516479347832501,0.05832708358764648
2,2,15,144.85728719999315,0.006620171400506727,0.004955679317936302,0.08023188591003418
2,2,16,154.31539119999798,0.0038207944969392634,0.0038399526849389074,0.07035931587219238
2,2,17,163.6824951000017,0.005166579635856165,0.006745549757033587,0.09152515411376953
2,2,18,172.98062370000116,0.004766138423953883,0.003151898365467787,0.06520074367523193
2,2,19,182.34944619999442,0.007144485409794884,0.0026635588612407444,0.06024750232696533
2,2,20,191.7272374000022,0.0038026302116288043,0.0033010194078087808,0.06472808361053467
2,2,21,201.2431113999919,0.0054954755310477185,0.005901621468365192,0.08796299934387207
2,2,22,210.63140450000355,0.004694338057147847,0.0016654926352202893,0.0464095401763916
2,2,23,220.1747452999989,0.0035923399713779377,0.0049488447606563565,0.08038501739501953
2,2,24,229.66027939999185,0.007982298350808296,0.0020106338895857336,0.052311367988586426
2,2,25,239.1292589999939,0.0035989911888133397,0.0036701977718621493,0.07207064628601074
2,2,26,248.53944039999624,0.006162623276891695,0.0022291382541880012,0.05475177764892578
2,2,27,257.9889583999902,0.0026603440002707594,0.002491567865945399,0.05745059013366699
2,2,28,267.4389266999933,0.004899351391941309,0.005788128450512886,0.08216822624206543
2,2,29,276.8674133000022,0.0034226987151090393,0.004701531585305929,0.07529762744903565
2,2,30,286.2439405999903,0.004983536504865201,0.0017118657706305385,0.04913823127746582
2,2,31,295.7130065999954,0.004682937110456723,0.002460437803529203,0.05748042583465576
2,2,32,305.1908478999976,0.0041789724359246475,0.01259453184902668,0.12252655029296874
2,2,33,314.59647809999296,0.006968950360632417,0.001659464417025447,0.04566843509674072
2,2,34,323.94924529999844,0.0029950391326565295,0.0017596023390069604,0.04758317470550537
2,2,35,333.33645709999837,0.0054385832309807565,0.005109816510230303,0.07686387538909913
2,2,36,342.7779895999993,0.002509624342730438,0.0026813406962901353,0.055431036949157714
2,2,37,352.13209529999585,0.004137647327628325,0.002092389203608036,0.05358387470245361
2,2,38,361.4516877999995,0.006063018906967376,0.00228010299615562,0.054951534271240235
2,2,39,370.87836609999067,0.004421013391534375,0.0012618117965757848,0.04017716407775879
2,2,40,380.36098800000036,0.0030800530829847876,0.0030304235173389316,0.05995347499847412
2,2,41,389.7707032000035,0.003379784553544596,0.00739612877368927,0.09612920761108398
2,2,42,399.1489101999905,0.009412154494467277,0.04341915175318718,0.23469017028808595
2,2,43,408.5474763999955,0.2539431325329298,0.01125377556309104,0.11044262886047364
2,2,44,417.9902015999978,0.012541730406651781,0.0030873131472617388,0.06492824077606202
2,2,45,427.40603509999346,0.0030275140730240805,0.0015420418232679367,0.04334481239318848
2,2,46,436.8168139000045,0.0018952199527782134,0.0013033374561928213,0.0407867956161499
2,2,47,446.2898293000035,0.001814436355330558,0.001578870788216591,0.045739336013793944
2,2,48,455.7686876999942,0.0017479550336826253,0.0012464707135222853,0.0406755256652832
2,2,49,465.1795901000005,0.0017541043687908148,0.0013580164639279246,0.04264788627624512
2,2,50,474.6223190000019,0.0018501457710623402,0.001785040064714849,0.04889199256896973
2,2,51,484.10082859999966,0.0016721985144117339,0.001423358591273427,0.04362484931945801
2,2,52,493.6042950999981,0.0017878026145891372,0.001252257393207401,0.0401553201675415
2,2,53,503.0122796999931,0.0015902376114602455,0.001046291715465486,0.036919260025024415
2,2,54,512.4733863000001,0.0033487483689730816,0.0028072095941752196,0.05951818943023682
2,2,55,521.9162779000035,0.0016584269840016284,0.001271841733250767,0.039520390033721924
2,2,56,531.3772912999993,0.0017231105011887848,0.0011738125118426978,0.03989697217941284
2,2,57,540.7163054999983,0.0020199603962034666,0.002054969244636595,0.05069550514221191
2,2,58,550.1372938999993,0.002518926773601296,0.0033753106370568277,0.06949622631072998
2,2,59,559.6354686999985,0.0034195096179080956,0.002885610144585371,0.05602279663085938
2,2,60,569.1339484999917,0.0019346091483550315,0.0010807513259351253,0.03721217632293701
0,8,0,0.0,nan,67.94564056396484,9.57835205078125
0,8,1,12.624691500008339,3.198761297897859,0.4093634694814682,0.6991391754150391
0,8,2,22.190472700007376,0.26267076520757243,0.1147164061665535,0.37250930786132813
0,8,3,31.845077700010734,0.12062449685551903,0.06911963820457459,0.29146265029907226
0,8,4,41.48741549999977,0.07635078257457777,0.046153435856103896,0.23863351821899415
0,8,5,51.07326309999917,0.05207472319968722,0.03209761641919613,0.19881074905395507
0,8,6,60.65844749999815,0.03611916375600479,0.022401981800794602,0.16576908111572267
0,8,7,70.26580069999909,0.02507727030156688,0.015742534771561623,0.13989924430847167
0,8,8,79.87762169999769,0.018056340176950802,0.011982307024300098,0.12231715202331543
0,8,9,89.44843590000528,0.014207847056571733,0.009905226714909076,0.11129619598388672
0,8,10,99.01881429999776,0.011822507632049646,0.008510008733719588,0.10294342994689941
0,8,11,108.53387820000353,0.01013218408281153,0.007256012503057718,0.09528720855712891
0,8,12,118.16374950000318,0.008729407500306314,0.006366681959480047,0.08924425125122071
0,8,13,127.72216879999905,0.007609186249531128,0.0055588104762136934,0.08369607925415039
0,8,14,137.31132510000316,0.006736087644557384,0.004931222926825285,0.07872015953063966
0,8,15,146.87201430001005,0.005972558420828797,0.0044460130855441095,0.0752860164642334
0,8,16,156.36676850001095,0.00533489692448215,0.00394556662067771,0.07073625087738038
0,8,17,165.94071629999962,0.004793496580201794,0.003580514108762145,0.06747510433197021
0,8,18,175.57483730000968,0.004364482312336226,0.0032300582621246575,0.06382638931274415
0,8,19,185.15517040000123,0.003969809955874966,0.0030101809184998273,0.061821794509887694
0,8,20,194.64858180000738,0.0036256190029565582,0.0028023123275488617,0.06000977039337158
0,8,21,204.19247730000643,0.003354481553701176,0.0025447852443903685,0.05681397914886475
0,8,22,213.7196632999985,0.0031007299919358707,0.0023538418579846622,0.0549379825592041
0,8,23,223.26461680000648,0.0028795587343417787,0.002201293455436826,0.053074941635131836
0,8,24,232.70082110000658,0.0027081632235256784,0.0020495628472417594,0.05127048015594483
0,8,25,242.21915240000817,0.0025152680517004974,0.0019400920486077667,0.049669933319091794
0,8,26,251.86987910000607,0.0023904528299515896,0.001817607437260449,0.04823392391204834
0,8,27,261.37804180000967,0.0022195260336791926,0.0017359839286655188,0.04719890117645264
0,8,28,270.86825440000393,0.0021003293778366324,0.0016316124238073826,0.04572873115539551
0,8,29,280.4371417000075,0.0019848557977556166,0.001576440455392003,0.045029187202453615
0,8,30,289.9364124999993,0.0018793926045129244,0.0014623938594013452,0.0432078218460083
0,8,31,299.4232933000021,0.001790483251997185,0.0014060777146369218,0.042466111183166504
0,8,32,308.86785530000634,0.001688243974719874,0.0013433331158012151,0.04139076709747314
0,8,33,318.29249269999855,0.0016053512385538356,0.0012876184191554785,0.0404496431350708
0,8,34,327.77202080001007,0.0015486060133711858,0.001230240159202367,0.039580557346344
0,8,35,337.22550890001,0.0014763755025342107,0.0011931397253647446,0.03894659996032715
0,8,36,346.75412060000235,0.001420670181026005,0.001156698982231319,0.038607816696166995
0,8,37,356.30546630000754,0.0013821959278588606,0.0011039721663109957,0.03760175704956055
0,8,38,365.9265565000096,0.0013065589909357104,0.0010623580776154995,0.03671615362167358
0,8,39,375.5170761000045,0.0012721249685538087,0.0011509262723848224,0.038784983158111574
0,8,40,385.0516857000039,0.0012194862197661264,0.0010510281776078046,0.03677198886871338
0,8,41,394.5719523000007,0.0011864181195216422,0.0009517429396510124,0.03493694305419922
0,8,42,404.1503964000003,0.0011119375135008754,0.0009057252085767686,0.03408533096313476
0,8,43,413.6293627999985,0.0010722934107021006,0.0008886683732271195,0.03355984926223755
0,8,44,423.16874290000123,0.0010455875572833147,0.0009066459606401622,0.03364116907119751
0,8,45,432.8472712000075,0.0010128197278721598,0.0008159201126545668,0.03220150947570801
0,8,46,442.4766993000085,0.0009636348444142972,0.0008107394096441567,0.03195489645004272
0,8,47,452.0557772000029,0.0009379438693444667,0.0007796573801897467,0.031290650367736816
0,8,48,461.6631080000079,0.0009160618911581961,0.0007529138470999897,0.0307576322555542
0,8,49,471.15791210001044,0.0008813566025558182,0.00072737499140203,0.03052972078323364
0,8,50,480.74902000000293,0.0008549368675713512,0.0007378910202533006,0.030333654880523683
0,8,51,490.27091279999877,0.0008335511202775789,0.0007004829705692828,0.029899773597717286
0,8,52,499.84777540000505,0.000823405220713043,0.0007180545828305185,0.030184502601623534
0,8,53,509.4253463000059,0.0008048064138909632,0.0006866482435725629,0.029324567317962645
0,8,54,519.0445310000068,0.0007942278290019286,0.0006561452522873878,0.029057648181915283
0,8,55,528.5867890000081,0.0007384208769177679,0.0006382818450219929,0.02804948329925537
0,8,56,538.0864041000023,0.0007275825839976526,0.0005997959873639047,0.027769081592559815
0,8,57,547.6680379000027,0.0006947548443515024,0.000598231318872422,0.02764629602432251
0,8,58,557.328822800002,0.000680872567252002,0.0005700579145923257,0.0266648530960083
0,8,59,566.8505299000099,0.000669766692391766,0.0005447011033538729,0.02625408411026001
0,8,60,576.3946144000074,0.0006560851774834605,0.0005396135908085853,0.026026046276092528
1,8,0,0.0,nan,198.43552856445314,16.3580126953125
1,8,1,12.702740099994116,6.390408106825569,0.25808307230472566,0.5773200225830079
1,8,2,22.27740819999599,0.1929725527086041,0.0974129855632782,0.351330451965332
1,8,3,31.818349499997566,0.09628755497661504,0.056252873688936236,0.2668894386291504
1,8,4,41.38312280000537,0.0601568321951411,0.0366955578327179,0.2154266357421875
1,8,5,50.94388049999543,0.04007949083196846,0.025425303727388382,0.17864662170410156
1,8,6,60.49559540000337,0.028246834069829096,0.01853518858551979,0.15274975776672364
1,8,7,70.01174729999912,0.02020191748372533,0.012903864681720733,0.12694653511047363
1,8,8,79.89430210000137,0.014275748536668041,0.00995685588568449,0.11345109939575196
1,8,9,89.42389829999593,0.010960436701266603,0.007990973722189664,0.10136452674865723
1,8,10,98.90086569999403,0.008828825190324675,0.006852184608578682,0.09485483169555664
1,8,11,108.36941289999231,0.007674055152826689,0.006222485192120075,0.09016804695129395
1,8,12,117.8140018999984,0.006823307019658387,0.005663994234055281,0.08665275573730469
1,8,13,127.58808970000246,0.006234068275344643,0.005223419144749641,0.08281481742858887
1,8,14,137.47037779999664,0.0058032549303871665,0.004841777496039867,0.07994478702545166
1,8,15,146.9873207000055,0.0055257878901267595,0.005075533455237746,0.08148886680603028
1,8,16,156.5657879999926,0.005119023336605592,0.004378590313717723,0.07624568939208984
1,8,17,166.11998619999213,0.004793664726259356,0.004129892634227872,0.07385003089904785
1,8,18,175.65749030000006,0.0045247461265799675,0.003934231773018837,0.07232241153717041
1,8,19,185.2037532999966,0.004366360758219592,0.0038808468263596295,0.07118472576141358
1,8,20,194.72737130000314,0.004198221606202424,0.003770431317389011,0.07178515434265137
1,8,21,204.29841059999308,0.004016978391022844,0.003592930408194661,0.06892564296722412
1,8,22,213.80475680000382,0.003814961269116876,0.003402007557451725,0.06681745052337647
1,8,23,223.36743309999292,0.003719554901842705,0.0033602830953896046,0.06800474166870117
1,8,24,232.9219019000011,0.0035385894377461887,0.0033199805300682785,0.0672670555114746
1,8,25,242.4932453999936,0.003402335378764705,0.003359533753246069,0.06621093273162842
1,8,26,252.0763020000013,0.003278684426649389,0.0029759328346699475,0.06248552322387695
1,8,27,261.8215008999978,0.0032511750151487913,0.0028268252033740284,0.06089810848236084
1,8,28,271.5701171999972,0.003015131165739149,0.0026991726830601693,0.059934840202331544
1,8,29,281.2578189000051,0.002910618410996077,0.0027535159140825273,0.0601043176651001
1,8,30,290.85710730000574,0.0029991949770853603,0.002586945053189993,0.05870904445648193
1,8,31,300.4042613000056,0.0028092260419560425,0.002453904948197305,0.05748804569244385
1,8,32,310.0632826999936,0.002823486463801766,0.002594308601692319,0.058296737670898435
1,8,33,319.69078499999887,0.002674125441858037,0.002270936989225447,0.05468892097473144
1,8,34,329.321841500001,0.0025792405781844122,0.002344835316762328,0.05536644458770752
1,8,35,338.86343680000573,0.0026333810105411844,0.0022297251503914594,0.05411574840545654
1,8,36,348.5282997000031,0.002421356420117346,0.0021997407311573625,0.054035401344299315
1,8,37,358.16221130000486,0.002437406124293127,0.002112097037024796,0.05245454788208008
1,8,38,367.77377620000334,0.002336284748955884,0.0020985495997592808,0.05208803653717041
1,8,39,377.3448042999953,0.002347059119281105,0.002212194656021893,0.05338415622711182
1,8,40,386.9566901999933,0.0022827982796694746,0.001948659773916006,0.050360803604125974
1,8,41,396.59034140000585,0.002509795023467053,0.0021524605574086307,0.05260477066040039
1,8,42,406.2249382000009,0.002270452821076932,0.001885997410863638,0.04959571838378906
1,8,43,415.8238527999929,0.0021621636088556525,0.0018710241885855794,0.05019824504852295
1,8,44,425.4118104999943,0.0021243486209476196,0.001766672870144248,0.048166303634643554
1,8,45,434.97425299999304,0.0022502975453707304,0.0018796525197103619,0.05024886608123779
1,8,46,444.4693193999992,0.002075176387072795,0.0017567327478900552,0.04848269939422607
1,8,47,454.0473009999987,0.002402530715864321,0.001712880004197359,0.047136173248291016
1,8,48,463.54680830000143,0.002151541668519547,0.0018630139296874405,0.048975229263305664
1,8,49,473.03610599999956,0.001930005041437901,0.0017160072922706604,0.04730722427368164
1,8,50,482.4553593000019,0.0020187974627002736,0.0021897698752582073,0.052534146308898924
1,8,51,492.01568589999806,0.0019712635019624777,0.002269263844937086,0.05366300106048584
1,8,52,501.6108238000015,0.0019295022674751553,0.0016039133304730057,0.04632430553436279
1,8,53,511.1920168999932,0.001930557784031738,0.003792826505377889,0.06743232727050781
1,8,54,520.6811632000026,0.0026700527655934407,0.0016975207719951868,0.04665679454803467
1,8,55,530.2971838999947,0.001808914210414514,0.0016263681929558516,0.04624820232391357
1,8,56,539.8921035999956,0.002168952220183035,0.001402566023170948,0.04298200130462646
1,8,57,549.4894313999976,0.0023520276008639485,0.0034336847253143787,0.0635563325881958
1,8,58,559.0030332000024,0.002139686220537194,0.003688147943466902,0.06800126552581787
1,8,59,568.5540578999935,0.003589576134056022,0.0014137058053165675,0.0430795955657959
1,8,60,578.0399967999983,0.0017374990301587704,0.001388532272540033,0.04246317863464356
2,8,0,0.0,nan,10.204929161071778,3.715333251953125
2,8,1,12.65339920000406,0.5024776374074545,0.03562782444059849,0.2124919891357422
2,8,2,22.193310000002384,0.023635497359050947,0.007101173512637615,0.09713973045349121
2,8,3,31.67945690000488,0.006549038426865908,0.0038910659030079843,0.07142227172851562
2,8,4,41.23770630000217,0.004158970211971213,0.00286899171769619,0.061383957862854006
2,8,5,50.77415589999873,0.003339875097894533,0.0022847140207886696,0.054775266647338866
2,8,6,60.348871499998495,0.0028358840870416975,0.0024960174690932036,0.05648881912231445
2,8,7,69.89353940000001,0.0023751480674201794,0.0031183043960481883,0.0630956506729126
2,8,8,79.41675730000134,0.002794516757024791,0.0019635583739727736,0.050482807159423826
2,8,9,88.92729340000369,0.0020036948421462016,0.001959622069261968,0.04940976619720459
2,8,10,98.48285190000024,0.004384556163462217,0.0017505638534203172,0.04767200946807861
2,8,11,108.04603920000955,0.0021391969851472163,0.001507720281369984,0.04463850975036621
2,8,12,117.67354590000468,0.002591437795093622,0.0016857681795954705,0.04765794277191162
2,8,13,127.25624620000599,0.004025976816509766,0.004592921212315559,0.07491416931152343
2,8,14,136.83397700000205,0.001853387895442376,0.0010832464089617134,0.03771697998046875
2,8,15,146.38933479999832,0.002355402115922929,0.010927232261747123,0.1145079231262207
2,8,16,155.95913930000097,0.003325621047141877,0.004581747809424996,0.07508201599121093
2,8,17,165.58568960000412,0.0021782295873642647,0.001027612981852144,0.03614184617996216
2,8,18,175.11554250000336,0.004097492860058661,0.007307622395455837,0.09720161437988281
2,8,19,184.7130659000104,0.0028148812390017238,0.001768176187761128,0.04714448451995849
2,8,20,194.31443730001047,0.0014104210964763877,0.0025371465599164367,0.0557167387008667
2,8,21,203.964012299999,0.0020710791207172656,0.0014627347933128475,0.042410268783569335
2,8,22,213.5080655000056,0.003241171467710625,0.012000957038253546,0.12128690719604492
2,8,23,223.11126780000632,0.0027974261412799187,0.0018640890484675765,0.049064931869506834
2,8,24,232.72764409999945,0.001594465944270434,0.0013109664665535091,0.04156128883361816
2,8,25,242.28490340001008,0.0012475916155381128,0.0008601312874816358,0.03329972743988037
2,8,26,251.67808280000463,0.0028671222270614553,0.0006044582289177925,0.02810610055923462
2,8,27,261.1943646,0.0026475735014008187,0.0012996685225516557,0.04243971824645996
